x,y,z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],z[8],z[9],z[10]
,2008-09-22,0.042154989,0.013306408,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-09-23,0.042154989,-0.001117883,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-09-24,0.042154989,-0.001117883,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-09-25,0.042154989,-0.001117883,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-09-26,0.042154989,-0.001117883,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-09-29,0.042154989,-0.001117883,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-09-30,0.042154989,-0.004723955,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-10-01,0.042154989,-0.008330028,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-10-02,0.042154989,-0.008330028,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-10-03,0.038548916,-0.040784681,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-10-06,0.038548916,-0.040784681,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-10-07,0.038548916,-0.040784681,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-10-08,0.038548916,-0.040784681,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-10-09,0.034942844,-0.069633262,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-10-10,0.034942844,-0.087663626,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-10-13,0.034942844,-0.087663626,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-10-14,0.034942844,-0.087663626,-0.019148246,0.00248819,0.024124626,0.042154989,0.078215715,0.096246078,0.117882514,0.15394324,None
,2008-10-15,0.034942844,-0.087663626,-0.109300061,-0.087663626,-0.06602719,-0.047996827,-0.019148246,0.006094263,0.027730698,0.063791425,None
,2008-10-16,0.034942844,-0.087663626,-0.109300061,-0.087663626,-0.06602719,-0.047996827,-0.019148246,0.006094263,0.027730698,0.063791425,None
,2008-10-17,0.034942844,-0.098481843,-0.109300061,-0.087663626,-0.06602719,-0.047996827,-0.019148246,0.006094263,0.027730698,0.063791425,None
,2008-10-20,0.034942844,-0.098481843,-0.109300061,-0.087663626,-0.06602719,-0.047996827,-0.019148246,0.006094263,0.027730698,0.063791425,None
,2008-10-21,0.031336771,-0.130936497,-0.109300061,-0.087663626,-0.06602719,-0.047996827,-0.019148246,0.006094263,0.027730698,0.063791425,None
,2008-10-22,0.031336771,-0.141754715,-0.112906134,-0.105693989,-0.098481843,-0.084057553,-0.076845408,-0.06602719,-0.033572536,0.009700335,None
,2008-10-23,0.027730698,-0.163391151,-0.112906134,-0.105693989,-0.098481843,-0.084057553,-0.076845408,-0.06602719,-0.033572536,0.009700335,None
,2008-10-24,0.027730698,-0.181421514,-0.112906134,-0.105693989,-0.098481843,-0.084057553,-0.076845408,-0.06602719,-0.033572536,0.009700335,None
,2008-10-27,0.027730698,-0.181421514,-0.112906134,-0.105693989,-0.098481843,-0.084057553,-0.076845408,-0.06602719,-0.033572536,0.009700335,None
,2008-10-28,0.027730698,-0.181421514,-0.112906134,-0.105693989,-0.098481843,-0.084057553,-0.076845408,-0.06602719,-0.033572536,0.009700335,None
,2008-10-29,0.027730698,-0.181421514,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-10-30,0.027730698,-0.181421514,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-10-31,0.024124626,-0.20305795,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-03,0.024124626,-0.20305795,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-04,0.024124626,-0.20305795,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-05,0.024124626,-0.20305795,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-06,0.024124626,-0.20305795,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-07,0.024124626,-0.20305795,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-10,0.024124626,-0.20305795,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-11,0.024124626,-0.20305795,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-12,0.024124626,-0.20305795,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-13,0.024124626,-0.213876167,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-14,0.024124626,-0.224694385,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-17,0.024124626,-0.224694385,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-18,0.024124626,-0.224694385,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-19,0.024124626,-0.224694385,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-20,0.024124626,-0.224694385,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-21,0.024124626,-0.231906531,-0.174209369,-0.156179005,-0.156179005,-0.159785078,-0.156179005,-0.141754715,-0.130936497,-0.112906134,None
,2008-11-24,0.024124626,-0.231906531,-0.231906531,-0.231906531,-0.221088313,-0.20305795,-0.188633659,-0.185027586,-0.195845804,-0.181421514,None
,2008-11-25,0.024124626,-0.231906531,-0.231906531,-0.231906531,-0.221088313,-0.20305795,-0.188633659,-0.185027586,-0.195845804,-0.181421514,None
,2008-11-26,0.024124626,-0.231906531,-0.231906531,-0.228300458,-0.221088313,-0.206664022,-0.195845804,-0.195845804,-0.213876167,-0.20305795,None
,2008-11-27,0.024124626,-0.231906531,-0.231906531,-0.228300458,-0.221088313,-0.206664022,-0.195845804,-0.195845804,-0.213876167,-0.20305795,None
,2008-11-28,0.024124626,-0.231906531,-0.231906531,-0.228300458,-0.221088313,-0.206664022,-0.195845804,-0.195845804,-0.213876167,-0.20305795,None
,2008-12-01,0.024124626,-0.231906531,-0.231906531,-0.228300458,-0.221088313,-0.206664022,-0.195845804,-0.195845804,-0.213876167,-0.20305795,None
,2008-12-02,0.024124626,-0.231906531,-0.231906531,-0.231906531,-0.221088313,-0.210270095,-0.20305795,-0.20305795,-0.221088313,-0.213876167,None
,2008-12-03,0.024124626,-0.231906531,-0.235512603,-0.231906531,-0.221088313,-0.206664022,-0.199451877,-0.199451877,-0.213876167,-0.20305795,None
,2008-12-04,0.024124626,-0.231906531,-0.235512603,-0.231906531,-0.221088313,-0.206664022,-0.195845804,-0.195845804,-0.210270095,-0.199451877,None
,2008-12-05,0.024124626,-0.231906531,-0.231906531,-0.231906531,-0.224694385,-0.210270095,-0.206664022,-0.210270095,-0.228300458,-0.224694385,None
,2008-12-08,0.024124626,-0.231906531,-0.231906531,-0.231906531,-0.21748224,-0.195845804,-0.181421514,-0.177815441,-0.185027586,-0.170603296,None
,2008-12-09,0.024124626,-0.231906531,-0.249936894,-0.228300458,-0.213876167,-0.206664022,-0.199451877,-0.192239732,-0.195845804,-0.174209369,None
,2008-12-10,0.024124626,-0.231906531,-0.249936894,-0.228300458,-0.21748224,-0.206664022,-0.20305795,-0.195845804,-0.199451877,-0.181421514,None
,2008-12-11,0.020518553,-0.253542966,-0.249936894,-0.228300458,-0.21748224,-0.206664022,-0.20305795,-0.195845804,-0.199451877,-0.181421514,None
,2008-12-12,0.020518553,-0.253542966,-0.246330821,-0.224694385,-0.213876167,-0.213876167,-0.213876167,-0.213876167,-0.224694385,-0.213876167,None
,2008-12-15,0.020518553,-0.253542966,-0.246330821,-0.224694385,-0.213876167,-0.213876167,-0.213876167,-0.213876167,-0.224694385,-0.213876167,None
,2008-12-16,0.020518553,-0.253542966,-0.249936894,-0.231906531,-0.221088313,-0.21748224,-0.210270095,-0.210270095,-0.20305795,-0.195845804,None
,2008-12-17,0.020518553,-0.264361184,-0.246330821,-0.231906531,-0.221088313,-0.213876167,-0.210270095,-0.210270095,-0.206664022,-0.20305795,None
,2008-12-18,0.020518553,-0.264361184,-0.246330821,-0.228300458,-0.21748224,-0.213876167,-0.206664022,-0.210270095,-0.20305795,-0.199451877,None
,2008-12-19,0.020518553,-0.264361184,-0.242724748,-0.228300458,-0.21748224,-0.210270095,-0.206664022,-0.20305795,-0.199451877,-0.192239732,None
,2008-12-22,0.020518553,-0.264361184,-0.242724748,-0.228300458,-0.21748224,-0.210270095,-0.206664022,-0.20305795,-0.199451877,-0.192239732,None
,2008-12-23,0.020518553,-0.264361184,-0.242724748,-0.228300458,-0.21748224,-0.210270095,-0.206664022,-0.20305795,-0.199451877,-0.192239732,None
,2008-12-24,0.020518553,-0.264361184,-0.242724748,-0.228300458,-0.21748224,-0.210270095,-0.206664022,-0.20305795,-0.199451877,-0.192239732,None
,2008-12-25,0.020518553,-0.264361184,-0.242724748,-0.228300458,-0.21748224,-0.210270095,-0.206664022,-0.20305795,-0.199451877,-0.192239732,None
,2008-12-26,0.020518553,-0.264361184,-0.242724748,-0.228300458,-0.21748224,-0.210270095,-0.206664022,-0.20305795,-0.199451877,-0.192239732,None
,2008-12-29,0.020518553,-0.264361184,-0.257149039,-0.249936894,-0.242724748,-0.239118676,-0.231906531,-0.231906531,-0.228300458,-0.21748224,None
,2008-12-30,0.020518553,-0.264361184,-0.253542966,-0.242724748,-0.239118676,-0.231906531,-0.21748224,-0.213876167,-0.20305795,-0.195845804,None
,2008-12-31,0.024124626,-0.264361184,-0.253542966,-0.242724748,-0.239118676,-0.231906531,-0.21748224,-0.213876167,-0.20305795,-0.195845804,None
,2009-01-01,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-02,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-05,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-06,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-07,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-08,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-09,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-12,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-13,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-14,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-15,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-16,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-19,-0.281361186,-0.270792969,-0.260224751,-0.256702011,-0.249656533,-0.235565576,-0.232042837,-0.221474619,-0.21442914,None,None
,2009-01-20,-0.298974883,-0.288406665,-0.277838447,-0.274315708,-0.267270229,-0.253179272,-0.249656533,-0.239088315,-0.232042837,None,None
,2009-01-21,-0.298974883,-0.288406665,-0.277838447,-0.274315708,-0.267270229,-0.253179272,-0.249656533,-0.239088315,-0.232042837,None,None
,2009-01-22,-0.270792969,-0.288406665,-0.277838447,-0.274315708,-0.267270229,-0.253179272,-0.249656533,-0.239088315,-0.232042837,None,None
,2009-01-23,-0.270792969,-0.288406665,-0.277838447,-0.274315708,-0.267270229,-0.253179272,-0.249656533,-0.239088315,-0.232042837,None,None
,2009-01-26,-0.270792969,-0.288406665,-0.277838447,-0.274315708,-0.267270229,-0.253179272,-0.249656533,-0.239088315,-0.232042837,None,None
,2009-01-27,-0.270792969,-0.288406665,-0.277838447,-0.274315708,-0.267270229,-0.253179272,-0.249656533,-0.239088315,-0.232042837,None,None
,2009-01-28,-0.232042837,-0.288406665,-0.277838447,-0.274315708,-0.267270229,-0.253179272,-0.249656533,-0.239088315,-0.232042837,None,None
,2009-01-29,-0.232042837,-0.288406665,-0.277838447,-0.274315708,-0.267270229,-0.253179272,-0.249656533,-0.239088315,-0.232042837,None,None
,2009-01-30,-0.232042837,-0.288406665,-0.277838447,-0.274315708,-0.267270229,-0.253179272,-0.249656533,-0.239088315,-0.232042837,None,None
,2009-02-02,-0.260224751,-0.288406665,-0.277838447,-0.274315708,-0.267270229,-0.253179272,-0.249656533,-0.239088315,-0.232042837,None,None
,2009-02-03,-0.260224751,-0.323634058,-0.31306584,-0.309543101,-0.302497622,-0.288406665,-0.284883926,-0.274315708,-0.267270229,None,None
,2009-02-04,-0.260224751,-0.323634058,-0.31306584,-0.309543101,-0.302497622,-0.288406665,-0.284883926,-0.274315708,-0.267270229,None,None
,2009-02-05,-0.260224751,-0.323634058,-0.31306584,-0.309543101,-0.302497622,-0.288406665,-0.284883926,-0.274315708,-0.267270229,None,None
,2009-02-06,-0.260224751,-0.323634058,-0.31306584,-0.309543101,-0.302497622,-0.288406665,-0.284883926,-0.274315708,-0.267270229,None,None
,2009-02-09,-0.260224751,-0.323634058,-0.31306584,-0.309543101,-0.302497622,-0.288406665,-0.284883926,-0.274315708,-0.267270229,None,None
,2009-02-10,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-11,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-12,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-13,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-16,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-17,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-18,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-19,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-20,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-23,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-24,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-25,-0.260224751,-0.365906929,-0.355338711,-0.348293233,-0.337725015,-0.330679536,-0.323634058,-0.316588579,-0.31306584,None,None
,2009-02-26,-0.260224751,-0.425793497,-0.401134322,-0.390566104,-0.390566104,-0.390566104,-0.383520626,-0.372952408,-0.365906929,None,None
,2009-02-27,-0.256702011,-0.425793497,-0.401134322,-0.390566104,-0.390566104,-0.390566104,-0.383520626,-0.372952408,-0.365906929,None,None
,2009-03-02,-0.256702011,-0.425793497,-0.401134322,-0.390566104,-0.390566104,-0.390566104,-0.383520626,-0.372952408,-0.365906929,None,None
,2009-03-03,-0.256702011,-0.425793497,-0.401134322,-0.390566104,-0.390566104,-0.390566104,-0.383520626,-0.372952408,-0.365906929,None,None
,2009-03-04,-0.256702011,-0.425793497,-0.401134322,-0.390566104,-0.390566104,-0.390566104,-0.383520626,-0.372952408,-0.365906929,None,None
,2009-03-05,-0.256702011,-0.425793497,-0.401134322,-0.390566104,-0.390566104,-0.390566104,-0.383520626,-0.372952408,-0.365906929,None,None
,2009-03-06,-0.256702011,-0.425793497,-0.401134322,-0.390566104,-0.390566104,-0.390566104,-0.383520626,-0.372952408,-0.365906929,None,None
,2009-03-09,-0.256702011,-0.425793497,-0.401134322,-0.390566104,-0.390566104,-0.390566104,-0.383520626,-0.372952408,-0.365906929,None,None
,2009-03-10,-0.256702011,-0.425793497,-0.401134322,-0.390566104,-0.390566104,-0.390566104,-0.383520626,-0.372952408,-0.365906929,None,None
,2009-03-11,-0.256702011,-0.425793497,-0.401134322,-0.390566104,-0.390566104,-0.390566104,-0.383520626,-0.372952408,-0.365906929,None,None
,2009-03-12,-0.256702011,-0.443407193,-0.425793497,-0.415225279,-0.41170254,-0.408179801,-0.401134322,-0.390566104,-0.383520626,None,None
,2009-03-13,-0.256702011,-0.443407193,-0.425793497,-0.415225279,-0.41170254,-0.408179801,-0.401134322,-0.390566104,-0.383520626,None,None
,2009-03-16,-0.256702011,-0.443407193,-0.425793497,-0.415225279,-0.41170254,-0.408179801,-0.401134322,-0.390566104,-0.383520626,None,None
,2009-03-17,-0.256702011,-0.443407193,-0.425793497,-0.415225279,-0.41170254,-0.408179801,-0.401134322,-0.390566104,-0.383520626,None,None
,2009-03-18,-0.260224751,-0.443407193,-0.425793497,-0.415225279,-0.41170254,-0.408179801,-0.401134322,-0.390566104,-0.383520626,None,None
,2009-03-19,-0.235565576,-0.443407193,-0.425793497,-0.415225279,-0.41170254,-0.408179801,-0.401134322,-0.390566104,-0.383520626,None,None
,2009-03-20,-0.228520097,-0.436361715,-0.418748018,-0.404657061,-0.404657061,-0.401134322,-0.390566104,-0.383520626,-0.372952408,None,None
,2009-03-23,-0.228520097,-0.436361715,-0.418748018,-0.404657061,-0.404657061,-0.401134322,-0.390566104,-0.383520626,-0.372952408,None,None
,2009-03-24,-0.217951879,-0.408179801,-0.383520626,-0.365906929,-0.355338711,-0.344770494,-0.334202276,-0.327156797,-0.316588579,None,None
,2009-03-25,-0.217951879,-0.408179801,-0.383520626,-0.365906929,-0.355338711,-0.344770494,-0.334202276,-0.327156797,-0.316588579,None,None
,2009-03-26,-0.217951879,-0.408179801,-0.383520626,-0.365906929,-0.355338711,-0.344770494,-0.334202276,-0.327156797,-0.316588579,None,None
